channel_transfer,person_id,onboard_datetime
Direct - Paid Search (brand) - Organic Search,56c74dccf46b3e6d6140760f,2016-02-24 20:29:45.108
Phone,56cf796a07cabc54014a7b18,2016-02-27 18:14:04.673
Email - PillPack,55eb5cdf69702d76776a0000,2015-10-01 20:10:21.624
Direct - Paid Search (brand) - Organic Search,56ca53125301d074e738f941,2016-02-28 15:34:17.562
Direct - Paid Search (brand) - Organic Search,554231b069702d15d1080000,2015-04-30 20:15:36.741
Direct - Paid Search (brand) - Organic Search,56ab4c6369702d5d3fb40000,2016-02-01 20:04:37.363
Facebook Ads,56cb3d6a6c021e26b7c5c658,2016-02-24 16:05:41.407
Facebook Ads,56c7d40c5301d033a438f96a,2016-02-24 20:07:27.322
Direct - Paid Search (brand) - Organic Search,5603714369702d3072000000,2016-03-31 15:25:12.612
Direct - Paid Search (brand) - Organic Search,56a8225c69702d2a23190d00,2016-02-01 15:59:38.556
Direct - Paid Search (brand) - Organic Search,56ba46866c021e26fe2ef35c,2016-02-12 16:09:49.601
Direct - Paid Search (brand) - Organic Search,57102bf4a6a4f253df21d6d2,2016-05-03 15:16:04.591
Facebook Ads,56bf75e2f46b3e724434004c,2016-02-18 21:32:30.374
Facebook Ads,56a5500b69702d28a11e0500,2016-02-02 15:38:46.803
Direct - Paid Search (brand) - Organic Search,56a646e669702d2519c80c00,2016-01-26 20:12:24.618
Phone,56e95ed107cabc5ba7754680,2016-03-21 12:48:14.05
Direct - Paid Search (brand) - Organic Search,56be27b26c021e4b83821d90,2016-02-17 20:40:00.265
Direct - Paid Search (brand) - Organic Search,56ba0a49f46b3e74ee63d127,2016-02-12 21:13:11.784
Paid Search (non-brand),56f6b10c1450d313d8407e02,2016-03-30 14:35:37.912
undefined,56a06d8c69702d3337880100,2016-01-27 19:14:49.123
Direct - Paid Search (brand) - Organic Search,565ba88269702d2748040000,2016-02-11 16:37:26.795
Phone,56a24ed869702d4f820b0800,2016-01-28 17:12:59.125
Customer Support - Unknown,56c15786f46b3e288a33ff90,2016-02-16 22:13:09.413
Direct - Paid Search (brand) - Organic Search,569f1c6469702d51cd981000,2016-01-22 18:08:51.622
Phone,57222bc2ea9f777025bf9ea6,2016-05-06 14:17:07.077
Direct - Paid Search (brand) - Organic Search,56ba57065301d0593387bf7f,2016-02-12 19:10:59.751
Direct - Paid Search (brand) - Organic Search,56ea209707cabc5829c6cbd5,2016-03-28 17:56:51.944
Facebook Ads,56cb5b42f46b3e7a9375b4b0,2016-02-23 19:42:56.74
Direct - Paid Search (brand) - Organic Search,56bdeca36c021e7136821eac,2016-02-16 17:54:38.269
Direct - Paid Search (brand) - Organic Search,56b29dbd6c021e079b7c36ac,2016-02-05 18:42:04.132
Facebook Ads,56b9ff5a6c021e0c5c872879,2016-02-11 20:55:06.636
Facebook Ads,560d8b0469702d31558b0000,2016-02-16 17:58:09.881
Phone,56cf952aa6a4f256eff57e38,2016-03-07 17:23:04.196
Referral,569edd4269702d1a199d0200,2016-02-01 15:37:25.812
undefined,56a8d3e769702d599ad40d00,2016-01-29 18:41:40.672
Facebook Ads,56cc5a276c021e5f46dca292,2016-03-01 23:07:56.782
Direct - Paid Search (brand) - Organic Search,56c4a06ef46b3e73a924eef7,2016-02-23 20:29:12.906
undefined,56a518a969702d04f10b0f00,2016-04-05 21:15:52.218
Facebook Ads,56b9ea8bf46b3e3db663d1cd,2016-02-15 18:03:49.723
Phone,56bb7a515301d07d49332100,2016-02-23 16:49:03.884
"Digital (display, video, native, podcast, twitter)",56c0e1b26c021e3ec272a52e,2016-02-18 20:57:17.23
Direct - Paid Search (brand) - Organic Search,5711f4bc8d260347efd65ddc,2016-04-28 15:41:22.572
Phone,56c492b45301d01a1d57e36c,2016-02-24 21:10:48.259
Direct - Paid Search (brand) - Organic Search,56badf696c021e13db912eb9,2016-02-23 16:30:37.36
Direct - Paid Search (brand) - Organic Search,56944a2769702d63b63a0000,2016-04-08 14:36:53.462
Facebook Ads,56cbe2205301d07316b15c21,2016-02-29 15:15:43.435
Phone,56cc91976c021e158cdca1e9,2016-03-01 18:11:57.367
undefined,56c5e2986c021e6e54ed0327,2016-02-24 14:03:26.617
Facebook Ads,56df69151450d33635eca69e,2016-03-16 18:56:24.709
Direct - Paid Search (brand) - Organic Search,56ce3f9b1450d31fd9f4420c,2016-02-26 14:56:14.029
Referral,56d4c5d707cabc515083824e,2016-03-10 19:21:51.716
Phone,56ab871469702d58adce0200,2016-02-01 13:09:59.441
Facebook Ads,56b636196c021e38bf3eeade,2016-02-17 18:03:38.473
Facebook Ads,56d72c1207cabc6d4fdaa538,2016-03-09 14:53:38.926
Referral,56bb4a1b6c021e7d75912ffe,2016-02-17 19:11:16.35
Phone,56e6c6868d260344e66becb0,2016-03-16 18:42:28.463
"Digital (display, video, native, podcast, twitter)",56c4a6276c021e10548c8472,2016-02-22 18:05:30.684
Direct - Paid Search (brand) - Organic Search,55341b8c69702d407a000000,2015-04-23 21:56:51.789
Direct - Paid Search (brand) - Organic Search,56ca5f356c021e3e896c531e,2016-02-29 16:06:16.207
Direct - Paid Search (brand) - Organic Search,56b0df8df46b3e5c5dfd1c44,2016-02-04 20:39:24.909
Direct - Paid Search (brand) - Organic Search,56aa8a4a69702d28be3b0f00,2016-02-01 21:50:17.537
Direct - Paid Search (brand) - Organic Search,56ccc51bf46b3e16f0101706,2016-02-25 19:22:33.093
Facebook Ads,56ede37e1450d365810d7f5a,2016-03-25 20:31:10.345
Facebook Ads,56f7fa838d26034606f75f96,2016-03-31 15:53:57.509
Phone,57212775ea9f77777a5c68c5,2016-05-11 16:16:21.631
Referral,56b54f576c021e5a203eead2,2016-02-08 22:18:07.544
Phone,56c61b985301d0423c8253e6,2016-02-24 18:58:12.166
Phone,5734f6e61450d37e9d25da0c,2016-05-17 17:23:46.407
Phone,56bc10115301d02cb15025c1,2016-05-12 16:29:51.827
Facebook Ads,56d5ab1807cabc72ed93edfe,2016-03-01 22:55:51.91
Phone,56bdf7885301d049231739e8,2016-02-19 21:46:51.881
undefined,56c9dfcaf46b3e266599f230,2016-02-26 13:41:04.837
Direct - Paid Search (brand) - Organic Search,56c00db4f46b3e4a0833ffa5,2016-02-23 14:04:51.649
Phone,571523051450d32c7f56e7ee,2016-04-20 14:23:39.576
Facebook Ads,570cfe5707cabc0fdccf14b7,2016-04-28 15:32:00.908
Facebook Ads,56c911abf46b3e7f4199f22e,2016-02-25 15:42:24.783
undefined,56cbb1e18d26031056c1cfb9,2016-02-24 20:48:23.044
Referral,55d81d8c69702d7db8000000,2016-02-17 19:54:27.279
Direct - Paid Search (brand) - Organic Search,565dfba469702d35662c0000,2016-03-03 17:28:21.043
Facebook Ads,56c47c24f46b3e184c24ef3c,2016-02-23 21:52:55.409
undefined,56e1ac84ea9f777788c7f887,2016-03-18 13:58:20.389
Email - PillPack,565bc09269702d18ed1c0000,2016-02-17 21:14:28.005
"Digital (display, video, native, podcast, twitter)",56cbd67f8d260331abc1cf9b,2016-02-28 16:30:40.224
Referral,56c0f1785301d03b555febd4,2016-02-23 14:28:01.157
Direct - Paid Search (brand) - Organic Search,56c9f56b6c021e74936c53cc,2016-02-23 17:18:22.03
Direct - Paid Search (brand) - Organic Search,56f1ee4207cabc52b5997f8e,2016-03-24 20:06:37.071
undefined,56ca6b035301d0257838f945,2016-02-26 19:41:33.345
Phone,56cb6651f46b3e2f6f75b401,2016-02-27 17:58:36.543
Direct - Paid Search (brand) - Organic Search,56b9e1f6f46b3e164463d128,2016-03-04 17:20:13.454
Direct - Paid Search (brand) - Organic Search,56d08d7c1450d36d4f3ad27c,2016-02-29 16:03:08.271
Facebook Ads,56cb6c7c5301d00fe55904f5,2016-02-26 15:04:41.087
Direct - Paid Search (brand) - Organic Search,56ca22d75301d007f538f9b3,2016-02-26 17:18:23.74
Direct - Paid Search (brand) - Organic Search,565b2b0769702d1c05250000,2015-12-03 20:40:44.887
Direct - Paid Search (brand) - Organic Search,56ccb213f46b3e0b101017cc,2016-03-04 18:59:28.354
Direct - Paid Search (brand) - Organic Search,56b5f44a6c021e209d3eead2,2016-02-23 22:48:59.021
Direct - Paid Search (brand) - Organic Search,56fc12bfa6a4f255e5a4f3a7,2016-04-02 19:57:32.656
Direct - Paid Search (brand) - Organic Search,56ddd7a4a6a4f268a4d0192d,2016-03-11 18:51:25.207
Facebook Ads,56c7e3e95301d05d2638f940,2016-02-23 17:51:19.713
Affiliate,56ca1efa6c021e1ed86c5466,2016-03-25 12:11:55.186
Direct - Paid Search (brand) - Organic Search,566f52d169702d6afac00000,2016-02-11 22:08:28.833
undefined,557d931169702d57be060000,2015-07-21 18:45:56.385
Referral,56d0fc1207cabc3e681bbc49,2016-03-28 18:42:29.549
Direct - Paid Search (brand) - Organic Search,56a92af869702d1845070d00,2016-02-24 13:07:36.2
Facebook Ads,56c787325301d043ed15066b,2016-02-29 20:48:47.468
Facebook Ads,56ea2cee07cabc70a8c6d023,2016-03-17 21:14:15.618
Referral,56d8a0bda6a4f240232cb95a,2016-03-09 20:29:11.71
Phone,56d84e0f07cabc46b7e83c22,2016-03-14 19:30:58.077
Direct - Paid Search (brand) - Organic Search,567ae48d69702d3801500000,2016-01-12 19:37:54.022
Direct - Paid Search (brand) - Organic Search,55cba49e69702d2342160000,2015-08-19 19:49:26.77
Direct - Paid Search (brand) - Organic Search,568f40f469702d36c8110000,2016-01-26 15:15:50.796
Direct - Paid Search (brand) - Organic Search,5696ec1369702d46e4100500,2016-01-18 15:08:12.865
Direct - Paid Search (brand) - Organic Search,56ccf437f46b3e3dd04a26cd,2016-03-01 02:19:25.606
Facebook Ads,568b282b69702d773b1f0000,2016-01-25 21:56:43.905
Direct - Paid Search (brand) - Organic Search,5695927b69702d7870f30100,2016-01-25 18:00:16.128
Direct - Paid Search (brand) - Organic Search,56903b4969702d7fb3500200,2016-01-15 20:46:42.496
Facebook Ads,56c44bb35301d0285da0808e,2016-02-25 16:38:24.456
Facebook Ads,569af24969702d18bcca0300,2016-01-19 21:47:17.328
Facebook Ads,560fd7af69702d6883090000,2015-10-09 19:36:03.384
Customer Support - Unknown,5501eb1569702d4df2090000,2015-03-17 19:09:06.228
Email - PillPack,559324aa69702d7440000000,2015-07-20 17:33:37.258
Direct - Paid Search (brand) - Organic Search,5632877969702d68db6f0000,2015-10-30 16:29:18.372
Direct - Paid Search (brand) - Organic Search,5570768b69702d579d130000,2015-06-09 21:13:28.364
Direct - Paid Search (brand) - Organic Search,54f723d069702d4a0a0e0000,2015-03-05 21:04:32.334
Direct - Paid Search (brand) - Organic Search,55b6d86b69702d244e010000,2015-08-10 21:54:35.184
Direct - Paid Search (brand) - Organic Search,55d39dbe69702d4394020000,2015-09-02 16:43:26.692
undefined,5456ec930e63ac38ca000017,2014-11-05 20:49:51.565
Direct - Paid Search (brand) - Organic Search,556e8e8f69702d3b45060000,2015-06-11 19:12:12.793
Facebook Ads,555bcac669702d4350020000,2015-05-21 22:21:44.686
Direct - Paid Search (brand) - Organic Search,55c61b1f69702d0e69010000,2015-08-20 21:43:07.287
Direct - Paid Search (brand) - Organic Search,53b38e93888f225186000107,2014-07-08 17:13:44.153
Direct - Paid Search (brand) - Organic Search,55523cb169702d4e98040000,2015-05-15 14:09:45.221
Phone,57114eaeea9f776e14303a6c,2016-04-19 17:24:52.507
Direct - Paid Search (brand) - Organic Search,55c3e5b769702d0f6f060000,2015-08-20 15:46:21.492
Direct - Paid Search (brand) - Organic Search,5554e48c69702d1a16080000,2015-05-15 22:00:46.699
Direct - Paid Search (brand) - Organic Search,5686061769702d43d2040000,2016-01-06 17:21:08.451
Direct - Paid Search (brand) - Organic Search,55f065ef69702d0789470000,2015-09-11 13:38:30.838
Direct - Paid Search (brand) - Organic Search,557cb43169702d134e090000,2015-06-20 19:04:21.723
Direct - Paid Search (brand) - Organic Search,563b505a69702d14cac40000,2015-11-05 23:31:02.249
Direct - Paid Search (brand) - Organic Search,55f3e00569702d4d59000000,2015-09-16 14:59:48.976
Direct - Paid Search (brand) - Organic Search,54f0a28369702d070c000000,2015-03-04 19:13:29.498
Facebook Ads,55f24f5769702d574b120000,2015-09-28 18:14:57.423
Direct - Paid Search (brand) - Organic Search,559bd00569702d50b3330000,2015-07-28 13:33:38.336
Direct - Paid Search (brand) - Organic Search,55a3eed769702d1fe2070000,2015-07-29 19:36:27.745
Direct - Paid Search (brand) - Organic Search,563a8fee69702d1013350000,2015-11-06 16:19:12.577
Direct - Paid Search (brand) - Organic Search,561ac5b069702d53646f0000,2015-10-16 16:10:56.372
Direct - Paid Search (brand) - Organic Search,55f77c3a69702d796b4e0000,2015-09-23 13:00:40.924
Direct - Paid Search (brand) - Organic Search,563a48a169702d0540be0000,2015-11-09 16:07:05.855
Affiliate,55afcf0869702d36f50e0000,2015-08-12 18:01:47.22
Direct - Paid Search (brand) - Organic Search,5622e6c069702d1a10000000,2015-10-20 13:41:05.356
Direct - Paid Search (brand) - Organic Search,543ea8500e63ac4867000023,2014-10-21 20:49:08.201
Direct - Paid Search (brand) - Organic Search,5610858a69702d5f3c140000,2015-10-07 19:18:10.943
Facebook Ads,5616623769702d5dbc110000,2015-10-09 14:19:46.811
Direct - Paid Search (brand) - Organic Search,55c3d20769702d5b1e040000,2015-08-17 17:30:14.374
Facebook Ads,55eb366769702d57aa050000,2015-09-17 13:31:52.298
Direct - Paid Search (brand) - Organic Search,5514ad3769702d2467010000,2015-03-31 21:33:12.041
Direct - Paid Search (brand) - Organic Search,56895e1f69702d6c9c690000,2016-01-06 16:11:58.531
Facebook Ads,5593200c69702d357a260000,2015-07-20 14:59:52.784
Direct - Paid Search (brand) - Organic Search,5521b7c969702d0fed050000,2015-04-08 19:23:29.828
"Digital (display, video, native, podcast, twitter)",5636bb9d69702d1452800200,2015-11-20 17:55:16.674
Direct - Paid Search (brand) - Organic Search,556f8a6569702d3869030000,2015-06-23 20:50:05.423
Direct - Paid Search (brand) - Organic Search,5643883f69702d11766c0000,2015-11-17 17:29:55.916
Direct - Paid Search (brand) - Organic Search,55dc88d469702d243e070000,2015-08-31 21:56:29.665
Email - PillPack,560ab4aa69702d4b47270000,2015-10-12 19:08:28.831
Direct - Paid Search (brand) - Organic Search,55e712e269702d52f0940000,2015-09-15 17:19:08.074
Direct - Paid Search (brand) - Organic Search,5623d48869702d1fc4540000,2015-10-22 17:31:46.582
Direct - Paid Search (brand) - Organic Search,55e4b6dd69702d36a61d0000,2015-09-16 13:20:16.069
Direct - Paid Search (brand) - Organic Search,55c0e1af69702d52a9190000,2015-08-11 14:50:50.961
Direct - Paid Search (brand) - Organic Search,54e18a6a69702d40de010000,2015-03-11 19:43:13.163
undefined,5536a19b69702d4f23010000,2015-04-30 16:08:35.424
Direct - Paid Search (brand) - Organic Search,541f9ef70e63ac4fa700004a,2015-01-19 18:44:40.239
Direct - Paid Search (brand) - Organic Search,55c8b15f69702d4548050000,2015-08-24 16:20:47.524
Facebook Ads,550f52e669702d5172000000,2015-03-25 18:48:12.207
Direct - Paid Search (brand) - Organic Search,548a646b69702d0580040000,2014-12-15 17:31:23.96
Direct - Paid Search (brand) - Organic Search,55dfaaae69702d6e720a0000,2015-09-08 14:05:04.104
Direct - Paid Search (brand) - Organic Search,547fb08269702d5f520d0000,2014-12-09 18:51:24.094
Direct - Paid Search (brand) - Organic Search,56230aac69702d5dba200000,2015-10-21 15:35:05.629
Direct - Paid Search (brand) - Organic Search,54f335c569702d7941020000,2015-03-04 18:57:46.894
Facebook Ads,5502f27169702d3fd40b0000,2015-03-18 22:39:27.904
Direct - Paid Search (brand) - Organic Search,54e62b6769702d55ef140000,2015-02-28 22:10:01.645
Direct - Paid Search (brand) - Organic Search,55c1810a69702d0bde000000,2015-08-06 21:01:45.409
Direct - Paid Search (brand) - Organic Search,560da89869702d22b2ab0000,2015-10-05 22:08:25.144
Direct - Paid Search (brand) - Organic Search,555f7e1169702d395d000000,2015-05-27 18:15:51.619
Direct - Paid Search (brand) - Organic Search,555de3f569702d7c31000000,2015-06-02 15:31:11.733
Direct - Paid Search (brand) - Organic Search,560b3f3869702d60c7580300,2015-10-06 18:56:02.54
Direct - Paid Search (brand) - Organic Search,55de8c7b69702d6af1180000,2015-09-22 19:05:15.922
Direct - Paid Search (brand) - Organic Search,54b0211669702d0eb5020000,2015-01-14 23:20:05.51
Direct - Paid Search (brand) - Organic Search,54e97ff269702d2ab6000000,2015-03-04 15:10:42.541
Facebook Ads,55d1007569702d74f7040000,2015-08-21 14:17:50.885
Direct - Paid Search (brand) - Organic Search,561168e369702d0efb750000,2015-10-06 13:19:15.465
Direct - Paid Search (brand) - Organic Search,55aea8eb69702d5b27010000,2015-08-04 20:53:23.874
Direct - Paid Search (brand) - Organic Search,54fe0eaf69702d17b1000000,2015-03-16 17:54:34.999
Direct - Paid Search (brand) - Organic Search,54a2e7fd69702d1a2f1f0000,2015-01-01 17:39:35.106
Direct - Paid Search (brand) - Organic Search,55df7e9a69702d1dcc0f0000,2015-09-10 20:44:20.996
Facebook Ads,55c5fc4869702d52d7020000,2015-08-19 14:06:56.671
Direct - Paid Search (brand) - Organic Search,537fa002293087de0e0004bc,2014-05-30 17:40:22.569
Direct - Paid Search (brand) - Organic Search,5646a24b69702d5cca0e0000,2015-11-16 18:34:38.669
Direct - Paid Search (brand) - Organic Search,5519642c69702d0a1b190000,2015-04-03 22:31:08.154
Direct - Paid Search (brand) - Organic Search,5557943669702d3869130000,2015-06-11 19:30:26.817
Direct - Paid Search (brand) - Organic Search,54dad41e69702d2ba1000000,2015-02-14 16:20:46.103
Direct - Paid Search (brand) - Organic Search,556bbf5469702d1583010000,2015-06-30 12:31:08.658
Direct - Paid Search (brand) - Organic Search,54400f2a0e63ac956d000021,2014-10-22 17:20:16.188
Direct - Paid Search (brand) - Organic Search,56290eb669702d6d36020000,2015-10-26 16:48:28.667
Direct - Paid Search (brand) - Organic Search,5633946169702d72014a0000,2015-11-24 21:24:28.342
Facebook Ads,550dcbef69702d545c0a0000,2015-03-23 18:42:14.114
Direct - Paid Search (brand) - Organic Search,55af9d7469702d30f0060000,2015-08-03 20:08:36.188
Direct - Paid Search (brand) - Organic Search,560d9f1669702d0529b00000,2015-10-08 14:46:57.696
Direct - Paid Search (brand) - Organic Search,5590686869702d23e0000000,2015-07-23 16:16:17.905
Direct - Paid Search (brand) - Organic Search,55c3f0e569702d23c4050000,2015-08-17 19:41:00.576
Direct - Paid Search (brand) - Organic Search,55fde2ed69702d7332020000,2015-09-24 16:23:09.239
undefined,54de4b1069702d780a020000,2015-03-10 23:30:36.217
Direct - Paid Search (brand) - Organic Search,562a3cff69702d16fe700000,2015-10-30 17:40:56.218
Direct - Paid Search (brand) - Organic Search,54f364e769702d5591000000,2015-03-21 17:45:51.92
Direct - Paid Search (brand) - Organic Search,560c24af69702d769b7d0200,2015-10-07 18:01:39.435
Direct - Paid Search (brand) - Organic Search,5464f56469702d21d44c0000,2014-11-14 19:30:03.579
Direct - Paid Search (brand) - Organic Search,5653449f69702d5ebb870100,2015-11-24 22:26:49.668
Direct - Paid Search (brand) - Organic Search,55bc959169702d58e3010000,2015-08-07 20:16:56.924
Direct - Paid Search (brand) - Organic Search,55fd798969702d05a90e0000,2015-09-28 14:31:56.714
undefined,5459661ae8b040c176000002,2014-12-02 21:59:07.421
Direct - Paid Search (brand) - Organic Search,5478efa769702d040a340000,2014-12-04 17:35:43.834
Facebook Ads,5582dd6469702d5877040000,2015-07-02 17:19:31.466
Direct - Paid Search (brand) - Organic Search,5601fe2569702d58d6040000,2015-09-29 14:36:55.551
Direct - Paid Search (brand) - Organic Search,55e6793a69702d3fed810000,2015-09-10 18:06:29.28
Referral,555ce8d169702d1172010000,2015-08-04 18:50:56.059
Direct - Paid Search (brand) - Organic Search,555e16c769702d04ca010000,2015-05-21 20:46:18.575
Direct - Paid Search (brand) - Organic Search,553eb1c469702d2990000000,2015-05-15 18:09:09.804
Direct - Paid Search (brand) - Organic Search,54821d8a69702d2cdd190000,2014-12-09 22:37:18.617
Direct - Paid Search (brand) - Organic Search,5505b52569702d7e41000000,2015-03-23 14:51:47.42
Direct - Paid Search (brand) - Organic Search,565b93dd69702d30530e0000,2015-12-14 22:57:15.425
Direct - Paid Search (brand) - Organic Search,53f5ffd9888f221a9a0004d5,2014-08-27 16:36:07.018
Direct - Paid Search (brand) - Organic Search,55ca668269702d3195040000,2015-08-19 19:37:23.894
Direct - Paid Search (brand) - Organic Search,54d52bb869702d35f20b0000,2015-02-10 15:35:38.348
Direct - Paid Search (brand) - Organic Search,55fe0cf069702d4ba1050000,2015-09-25 19:29:59.808
Direct - Paid Search (brand) - Organic Search,55caccbf69702d342a010000,2015-08-14 15:51:37.255
Direct - Paid Search (brand) - Organic Search,55a2869a69702d597f020000,2015-08-05 13:07:56.821
Direct - Paid Search (brand) - Organic Search,55bd626b69702d7a23010000,2015-08-11 16:53:04.945
Direct - Paid Search (brand) - Organic Search,560f221769702d12e2000000,2015-10-05 19:52:31.083
Facebook Ads,55ce207a69702d6036350000,2015-08-21 14:37:06.988
Direct - Paid Search (brand) - Organic Search,55ccbcb869702d3e8a0c0000,2015-08-18 13:29:42.646
Direct - Paid Search (brand) - Organic Search,55e5ff3469702d456ea30200,2015-09-14 18:51:46.834
Direct - Paid Search (brand) - Organic Search,552fe7d569702d6850210200,2015-04-29 12:25:56.639
Direct - Paid Search (brand) - Organic Search,557dde4469702d4ba8020000,2015-07-13 17:14:21.391
Direct - Paid Search (brand) - Organic Search,5582a4ab69702d38a3000000,2015-07-20 15:21:42.844
Direct - Paid Search (brand) - Organic Search,5504b6eb69702d1665040000,2015-03-18 20:40:59.834
Direct - Paid Search (brand) - Organic Search,55cca64469702d563f170000,2015-08-24 15:55:01.565
undefined,566ef22169702d5376840300,2015-12-17 21:48:13.671
Direct - Paid Search (brand) - Organic Search,5579d46469702d4c210a0000,2015-06-17 16:11:18.809
Direct - Paid Search (brand) - Organic Search,5673667369702d35351c0000,2015-12-21 17:05:54.911
Direct - Paid Search (brand) - Organic Search,55ca479f69702d2a5a040000,2015-08-17 13:39:56.512
Direct - Paid Search (brand) - Organic Search,5663185a69702d76d3560000,2015-12-07 18:52:36.543
Direct - Paid Search (brand) - Organic Search,55b95bb369702d0cb6040000,2015-08-07 15:13:44.457
Direct - Paid Search (brand) - Organic Search,5648b7a369702d61e1480000,2015-11-16 17:38:12.766
Direct - Paid Search (brand) - Organic Search,550256be69702d518f000000,2015-03-20 22:57:44.589
Direct - Paid Search (brand) - Organic Search,55dfc54369702d59d5150000,2015-09-09 19:36:26.386
Direct - Paid Search (brand) - Organic Search,56264cfb69702d318d840000,2015-10-20 19:11:58.976
Direct - Paid Search (brand) - Organic Search,562d07f569702d2528090400,2015-10-29 20:32:50.893
Direct - Paid Search (brand) - Organic Search,56749ca169702d3222000000,2015-12-21 19:41:42.77
Facebook Ads,55e115f969702d331c100000,2015-09-08 18:32:48.914
Direct - Paid Search (brand) - Organic Search,56747ab369702d6519250100,2015-12-21 16:08:28.67
Facebook Ads,55e0994869702d5b003c0000,2015-09-01 18:30:49.497
Direct - Paid Search (brand) - Organic Search,55b6993c69702d5dd80a0000,2015-08-05 17:36:49.04
Direct - Paid Search (brand) - Organic Search,5540ed2669702d6864000000,2015-05-14 14:47:14.084
Direct - Paid Search (brand) - Organic Search,55fb0d4e69702d52be930000,2015-09-23 20:17:59.961
Direct - Paid Search (brand) - Organic Search,54e3d22d69702d2a0f030000,2015-02-21 20:20:57.221
Direct - Paid Search (brand) - Organic Search,562ae30e69702d6f48040100,2015-10-29 14:50:46.112
Direct - Paid Search (brand) - Organic Search,53783c18c991065d1e000198,2014-05-21 12:46:54.767
Facebook Ads,55e472a169702d590f680000,2015-09-17 19:56:48.41
Direct - Paid Search (brand) - Organic Search,55f5e6d269702d131e030000,2015-09-15 21:34:37.071
undefined,55e9b83769702d7be0720000,2015-09-24 14:43:37.415
Direct - Paid Search (brand) - Organic Search,5688a44f69702d6913080000,2016-01-06 21:15:03.506
Direct - Paid Search (brand) - Organic Search,52f1bdf6efaf29ba9f000020,2014-07-16 19:17:43.091
Direct - Paid Search (brand) - Organic Search,56109a3669702d306e000000,2015-10-08 14:58:01.105
Direct - Paid Search (brand) - Organic Search,553a2e3669702d796b000000,2015-05-01 15:43:09.708
Direct - Paid Search (brand) - Organic Search,567c8e7769702d71ed070000,2016-01-14 17:59:48.693
Facebook Ads,5686f62f69702d1ab10f0000,2016-01-05 17:22:18.523
Direct - Paid Search (brand) - Organic Search,56299d4569702d4e930d0000,2015-11-06 15:43:23.842
Direct - Paid Search (brand) - Organic Search,55dddda769702d37de080000,2015-08-28 17:09:57.986
Direct - Paid Search (brand) - Organic Search,53445fb00937fe28260000bd,2014-10-28 16:22:53.742
Direct - Paid Search (brand) - Organic Search,55b7bd6469702d6e96080000,2015-08-07 19:08:32.609
Direct - Paid Search (brand) - Organic Search,560013e769702d2797720000,2015-10-01 20:31:01.209
Direct - Paid Search (brand) - Organic Search,554b7ed969702d01ab1b0000,2015-05-11 18:44:33.495
Facebook Ads,564a92bd69702d501e490000,2015-11-19 21:16:22.193
Direct - Paid Search (brand) - Organic Search,55ef368f69702d2343320000,2015-09-17 20:29:37.923
Facebook Ads,55dcc08a69702d45346f0000,2015-09-04 20:39:36.992
Direct - Paid Search (brand) - Organic Search,55ff3eed69702d18fa070000,2015-09-25 15:40:04.347
Direct - Paid Search (brand) - Organic Search,55e84ffe69702d7077180000,2015-09-17 15:04:52.803
Direct - Paid Search (brand) - Organic Search,55848e5869702d4411030000,2015-06-24 15:06:02.297
Direct - Paid Search (brand) - Organic Search,5632c67669702d12ab350000,2015-11-02 19:41:17.909
Direct - Paid Search (brand) - Organic Search,55b4d75e69702d5524030000,2015-08-05 17:08:06.103
Direct - Paid Search (brand) - Organic Search,564009ba69702d23640e0000,2015-11-10 17:18:43.519
Direct - Paid Search (brand) - Organic Search,54f3144969702d6b78000000,2015-03-03 14:06:58.167
Facebook Ads,56452e3869702d13eb140000,2015-11-17 17:35:43.02
Direct - Paid Search (brand) - Organic Search,54cad6a769702d2c5b060000,2015-02-03 19:27:51.618
Direct - Paid Search (brand) - Organic Search,55d12f7369702d6012020000,2015-08-19 17:50:51.717
Referral,553523fd69702d6601030000,2015-04-29 14:20:35.185
Direct - Paid Search (brand) - Organic Search,55dbcc1e69702d5786000000,2015-08-28 20:57:48.718
Direct - Paid Search (brand) - Organic Search,55bbf44069702d2470010000,2015-08-14 19:58:49.056
Direct - Paid Search (brand) - Organic Search,559af5b969702d1dd30a0000,2015-07-16 19:46:49.978
Direct - Paid Search (brand) - Organic Search,552c269769702d5488000000,2015-04-16 19:01:20.27
Direct - Paid Search (brand) - Organic Search,565c871969702d4fc5080100,2015-12-02 14:48:45.233
Direct - Paid Search (brand) - Organic Search,55cc984d69702d18760f0000,2015-08-14 20:58:16.907
Direct - Paid Search (brand) - Organic Search,564c890169702d7f232a0000,2015-11-19 18:23:19.379
Direct - Paid Search (brand) - Organic Search,5522bd7d69702d7f6a090000,2015-04-13 20:11:05.219
Direct - Paid Search (brand) - Organic Search,56817df469702d1535650100,2016-01-04 21:41:56.482
Direct - Paid Search (brand) - Organic Search,5592fbdb69702d6987f10000,2015-07-10 20:01:20.104
Direct - Paid Search (brand) - Organic Search,55d8a7bb69702d3bae000000,2015-08-31 15:21:49.715
Direct - Paid Search (brand) - Organic Search,55ef938e69702d05480b0000,2015-10-23 14:36:47.325
Direct - Paid Search (brand) - Organic Search,5597291869702d0ecb010000,2015-07-13 17:23:07.272
Direct - Paid Search (brand) - Organic Search,5388f845293087d768000056,2014-06-10 21:58:19.77
Facebook Ads,55bbc1aa69702d58e0030000,2015-08-04 14:50:19.187
